Date,Open,High,Low,Close,Volume
2015-10-06,5950,5975,5850,5975,10505500
2015-10-07,6000,6000,5700,5700,8831400
2015-10-08,5750,5825,5675,5725,7006700
2015-10-09,5800,5900,5750,5850,11004000
2015-10-12,5875,5950,5825,5925,5461800
2015-10-13,5925,5925,5800,5875,3881700
2015-10-15,5950,5950,5800,5875,6083500
2015-10-16,5925,6050,5850,6050,9992300
2015-10-19,6100,6225,5975,6025,4961800
2015-10-20,6100,6100,6000,6025,2650700
2015-10-21,6100,6125,6025,6075,6666600
2015-10-22,6100,6100,5950,6000,6698800
2015-10-23,6000,6050,5800,5875,8751300
2015-10-26,5875,5900,5650,5750,13145800
2015-10-27,5800,5800,5625,5650,12163600
2015-10-28,5600,5750,5600,5725,12810000
2015-10-29,5800,5825,5600,5625,9409100
2015-10-30,5650,5900,5650,5900,14786000
2015-11-02,5900,5900,5800,5850,5706700
2015-11-03,5925,5925,5825,5850,6293100
2015-11-04,5900,6000,5850,6000,11806100
2015-11-05,6000,6050,5900,5925,6812800
2015-11-06,6000,6075,5950,6025,6158300
2015-11-09,6000,6000,5825,5950,6634200
2015-11-10,5900,6100,5850,6000,11789900
2015-11-11,6000,6025,5850,5975,12215100
2015-11-12,5975,6000,5775,5850,11979800
2015-11-13,5975,6150,5925,6100,24528600
2015-11-16,6100,6100,6000,6025,6896000
2015-11-17,6025,6200,6025,6150,13915800
2015-11-18,6150,6150,5900,5900,10897700
2015-11-19,6000,6100,5950,6050,8329800
2015-11-20,6050,6100,6000,6050,5869500
2015-11-23,6100,6100,5950,5975,7191900
2015-11-24,6000,6100,5925,5925,11096200
2015-11-25,5925,5975,5875,5975,10702000
2015-11-26,6000,6075,5900,5950,9953300
2015-11-27,5925,6025,5900,6025,9321900
2015-11-30,6000,6125,5900,6100,125180400
2015-12-01,6100,6225,6075,6225,10749300
2015-12-02,6250,6375,6225,6325,3950600
2015-12-03,6325,6350,6125,6200,4423500
2015-12-04,6200,6350,6200,6350,8653300
2015-12-07,6450,6775,6425,6750,7387400
2015-12-08,6800,7300,6750,7150,10357300
2015-12-10,7000,7000,6600,6700,8958000
2015-12-11,6750,6975,6725,6825,9086900
2015-12-14,6750,6925,6625,6925,7842600
2015-12-15,6800,6875,6700,6725,9735800
2015-12-16,6725,7000,6725,7000,10294000
2015-12-17,7075,7250,7000,7125,11385600
2015-12-18,7050,7075,6950,7075,6636700
2015-12-21,7025,7200,7025,7200,4128700
2015-12-22,7200,7200,6900,7075,6448200
2015-12-23,6950,7025,6875,6950,3908900
2015-12-28,6900,7100,6850,6850,5402600
2015-12-29,6900,7025,6900,6900,5247100
2015-12-30,7000,7175,6975,7175,6602800
2016-01-04,7125,7275,7100,7200,5440000
2016-01-05,7250,7250,7125,7125,6608300
2016-01-06,7250,7250,7075,7175,6829000
2016-01-07,7300,7900,7200,7600,14628300
2016-01-08,7850,7875,7450,7625,7284300
2016-01-11,7400,7475,7200,7225,7415200
2016-01-12,7275,7350,7200,7225,5801400
2016-01-13,7350,7375,7175,7200,8090700
2016-01-14,7100,7175,6875,7000,9267100
2016-01-15,7000,7050,6775,6800,10890800
2016-01-18,6800,7125,6700,7025,10468500
2016-01-19,7125,7175,7025,7175,7329800
2016-01-20,7125,7200,7050,7200,10890500
2016-01-21,7250,7250,7050,7050,5534500
2016-01-22,7200,7200,6950,7025,8479400
2016-01-25,7125,7175,7000,7150,7680900
2016-01-26,7125,7150,7075,7100,3364900
2016-01-27,7125,7550,7100,7450,18117300
2016-01-28,7450,7475,7250,7375,7043900
2016-01-29,7300,7350,7175,7350,11776400
2016-02-01,7400,7425,7150,7400,8853700
2016-02-02,7475,7625,7400,7525,8630000
2016-02-03,7525,7800,7450,7800,6733400
2016-02-04,7800,8150,7775,8125,7329100
2016-02-05,8125,8450,8125,8375,7602300
2016-02-09,8375,8375,8125,8175,5888900
2016-02-10,8325,8325,7875,7900,3445300
2016-02-11,7800,8000,7800,7975,7398300
2016-02-12,7975,8175,7900,7900,5415900
2016-02-15,7900,7975,7775,7850,7822900
2016-02-16,7800,7800,7600,7625,4567400
2016-02-17,7600,7725,7600,7675,7538400
2016-02-18,7700,7800,7675,7750,8398200
2016-02-19,7850,7850,7675,7700,7586300
2016-02-22,7700,7750,7600,7625,3443500
2016-02-23,7625,7700,7225,7225,4304600
2016-02-24,7300,7650,7275,7650,6492700
2016-02-25,7575,7725,7575,7725,3919500
2016-02-26,7800,7800,7725,7775,4180800
2016-02-29,7725,8175,7450,8175,11542900
2016-03-01,8075,8075,7850,7925,2998600
2016-03-02,7975,8000,7675,7675,5191700
2016-03-03,7775,7800,7675,7800,6685000
2016-03-04,7850,7850,7675,7700,3715400
2016-03-07,7800,7800,7700,7700,4528500
2016-03-08,7775,7775,7600,7700,6557000
2016-03-10,7775,7800,7700,7775,5028700
2016-03-15,7700,7725,7500,7650,6126100
2016-03-16,7500,7575,7425,7425,7094200
2016-03-17,7450,7525,7450,7525,6318400
2016-03-18,7525,7575,7275,7400,13325500
2016-03-21,7375,7425,7075,7125,10022000
2016-03-22,7150,7350,7150,7225,9915300
2016-03-23,7225,7250,7025,7075,6737000
2016-03-24,7025,7025,6825,6925,10813400
2016-03-28,6925,6975,6800,6850,3733600
2016-03-29,6875,6950,6750,6875,10025600
2016-03-30,6900,7100,6875,7100,10443900
2016-03-31,7150,7175,6875,6950,9885800
2016-04-01,6925,6950,6775,6900,7289000
2016-04-04,6900,7075,6875,7000,12918600
2016-04-05,7000,7050,6950,7000,11477800
2016-04-06,7000,7100,6925,6950,5705500
2016-04-07,6950,6975,6800,6825,9419900
2016-04-08,6825,6825,6700,6750,6359900
2016-04-12,6500,6700,6425,6475,9556800
2016-04-20,6750,6750,6575,6575,6719900
2016-04-21,6725,6725,6600,6650,9283200
2016-04-22,6650,6675,6600,6625,3079200
2016-04-25,6600,6725,6600,6650,3369800
2016-04-26,6650,6700,6525,6600,6327800
2016-04-27,6600,6675,6450,6675,7931000
2016-04-28,6675,6700,6525,6550,4544500
2016-04-29,6550,6550,6350,6500,7884000
2016-05-02,6400,6475,6300,6350,3879500
2016-05-03,6325,6375,6025,6050,11621100
2016-05-04,5975,6000,5750,5900,14682000
2016-05-09,5900,6225,5825,6050,12694800
2016-05-10,6000,6450,6000,6450,16454000
2016-05-11,6400,6500,6250,6400,9416200
2016-05-12,6350,6450,6250,6375,11228100
2016-05-13,6300,6375,6075,6125,11922200
2016-05-16,6000,6075,5725,5750,8474500
2016-05-17,5850,6000,5775,5900,10253400
2016-05-18,5950,6225,5900,6175,12345200
2016-05-19,6250,6250,6025,6175,9205500
2016-05-20,6150,6175,6050,6150,5703700
2016-05-23,6150,6175,6075,6150,4326600
2016-05-24,6150,6175,6000,6000,3063100
2016-05-25,6000,6075,5925,5950,7656600
2016-05-26,6050,6075,5925,5950,4664500
2016-05-27,5950,6150,5950,6025,6195700
2016-05-30,6100,6375,6050,6300,8867000
2016-05-31,6300,6400,6250,6400,11448100
2016-06-01,6425,6475,6350,6425,6004700
2016-06-02,6400,6400,6175,6225,6939600
2016-06-03,6175,6275,6175,6200,4317000
2016-06-06,6225,6275,6075,6125,6434900
2016-06-07,6125,6225,6075,6150,6870300
2016-06-08,6175,6200,6000,6075,6116100
2016-06-09,6075,6125,6025,6075,5521400
2016-06-10,6025,6125,6025,6050,5697600
2016-06-13,6050,6175,6025,6100,5588700
2016-06-14,6075,6125,5900,5950,5098300
2016-06-15,5950,6000,5900,5925,5205800
2016-06-16,5925,5975,5900,5900,3477400
2016-06-17,5925,5975,5800,5925,6084200
2016-06-20,5950,6150,5925,6100,7076700
2016-06-21,6100,6175,6075,6125,6414100
2016-06-22,6150,6150,6075,6125,3154000
2016-06-23,6125,6250,6125,6175,8753000
2016-06-24,6175,6325,6175,6250,14330200
2016-06-27,6300,6325,6175,6225,3479900
2016-06-28,6175,6200,6075,6075,4127500
2016-06-29,6150,6350,6125,6350,9540800
2016-06-30,6425,6425,6350,6400,8475600
2016-07-01,6475,6475,6400,6425,5695100
2016-07-11,6600,6725,6525,6725,8675900
2016-07-12,6750,6775,6625,6650,6371000
2016-07-13,6550,6700,6475,6550,6440500
2016-07-14,6575,6575,6400,6525,5056900
2016-07-15,6525,6625,6475,6550,5505000
2016-07-18,6625,6725,6550,6725,8164500
2016-07-19,6800,6875,6775,6800,7076100
2016-07-20,6875,6925,6700,6775,6888500
2016-07-21,6800,6825,6500,6525,5465400
2016-07-22,6600,6725,6575,6725,4072900
2016-07-25,6800,6900,6750,6900,5495100
2016-07-26,6900,6900,6800,6800,4418900
2016-07-27,6800,6900,6750,6875,8091100
2016-07-28,6850,6875,6575,6725,7998800
2016-07-29,6700,6900,6575,6750,6952200
2016-08-01,6750,6800,6700,6800,5262500
2016-08-02,6850,6900,6725,6725,8139300
2016-08-03,6750,6775,6675,6775,6263200
2016-08-04,6650,6825,6600,6650,6510900
2016-08-05,6700,6725,6625,6700,4984500
2016-08-08,6750,6850,6725,6850,5432000
2016-08-09,6850,6900,6775,6800,3489900
2016-08-10,6850,7100,6800,7025,8615300
2016-08-11,7025,7050,6925,6975,4473500
2016-08-12,6975,7050,6700,6825,4930100
2016-08-15,6900,6900,6675,6750,4223000
2016-08-16,6800,6875,6775,6875,4603400
2016-08-18,6900,6900,6750,6750,6885800
2016-08-19,6750,6850,6650,6650,4788400
2016-08-22,6650,6700,6600,6700,3781500
2016-08-23,6625,6700,6550,6650,3853900
2016-08-24,6700,6700,6550,6650,4275700
2016-08-25,6675,6800,6575,6800,6753100
2016-08-26,6800,6875,6675,6825,7972200
2016-08-29,6825,6900,6800,6875,8604500
2016-08-30,6875,6950,6725,6950,5802500
2016-08-31,6925,6950,6650,6675,8015500
2016-09-01,6650,6750,6650,6750,4665200
2016-09-02,6775,6875,6725,6750,3654900
2016-09-05,6800,6875,6800,6850,3324400
2016-09-06,6850,6900,6750,6900,4763200
2016-09-07,6900,6950,6775,6900,4114000
2016-09-08,6900,6925,6775,6900,3438000
2016-09-09,6900,6900,6800,6800,3141800
2016-09-13,6800,6900,6450,6450,2471900
2016-09-14,6500,6850,6200,6650,3399900
2016-09-15,6650,6650,6475,6625,5855400
2016-09-16,6725,6725,6450,6475,6248400
2016-09-19,6425,6600,6425,6550,2508100
2016-09-20,6450,6675,6450,6675,2673400
2016-09-21,6700,6700,6550,6625,3660300
2016-09-22,6575,6700,6525,6575,3697100
2016-09-23,6775,6775,6475,6775,3356200
2016-09-26,6750,6750,6550,6625,2162300
2016-09-27,6525,6700,6475,6700,5896200
2016-09-28,6600,6675,6450,6450,6083200
2016-09-29,6475,6575,6450,6575,4647700
2016-09-30,6575,6575,6450,6450,2887400
2016-10-03,6475,6550,6425,6500,4520200
2016-10-04,6550,6675,6500,6650,6486300
2016-10-05,6650,6675,6500,6600,1518900
2016-10-06,6625,6625,6475,6500,1665600
2016-10-07,6500,6525,6400,6425,2247300
2016-10-10,6475,6475,6375,6375,2754000
2016-10-11,6450,6450,6375,6400,4167800
2016-10-12,6450,6450,6325,6325,2420300
2016-10-13,6400,6450,6350,6375,2724000
2016-10-14,6425,6575,6400,6575,2892100
2016-10-17,6575,6575,6450,6575,2639300
2016-10-18,6600,6825,6525,6825,4283800
2016-10-19,6850,6900,6725,6900,5077100
2016-10-20,6900,6900,6650,6650,1880800
2016-10-21,6650,6825,6525,6525,4360900
2016-10-24,6625,6825,6600,6800,4560600
2016-10-25,6850,6975,6800,6975,4386100
2016-10-26,6975,6975,6850,6850,3315100
2016-10-27,6825,6900,6750,6900,2905100
2016-10-28,6900,6900,6750,6750,3144600
2016-10-31,6750,7100,6750,7100,7163500
2016-11-01,7000,7075,6850,6875,5516200
2016-11-02,7000,7050,6800,6800,4107600
2016-11-03,6800,6825,6500,6500,3462000
2016-11-04,6500,6750,6475,6750,1642700
2016-11-07,6700,6750,6525,6725,2842300
2016-11-08,6750,7025,6750,7000,4640800
2016-11-09,7050,7050,6725,6950,4252500
2016-11-10,7000,7050,6800,6925,3495600
2016-11-11,6775,6800,6500,6525,4886700
2016-11-14,6500,6775,6425,6525,3641400
2016-11-15,6525,6650,6300,6525,3678300
2016-11-16,6550,6925,6550,6850,4282700
2016-11-17,6900,6925,6625,6900,5028100
2016-11-18,6900,7000,6775,6975,3596000
2016-11-21,6825,6925,6775,6925,3062100
2016-11-22,6850,6925,6675,6700,3993900
2016-11-23,6650,6750,6600,6625,1798200
2016-11-24,6575,6725,6450,6450,2689000
2016-11-25,6600,6675,6500,6650,1643200
2016-11-28,6575,6650,6450,6450,2280300
2016-11-29,6450,6650,6450,6500,2573700
2016-11-30,6500,6775,6425,6675,7588200
2016-12-01,6750,6775,6375,6425,7418100
2016-12-02,6375,6450,6300,6450,4514300
2016-12-05,6450,6500,6450,6500,2980500
2016-12-06,6500,6550,6425,6475,2768300
2016-12-07,6475,6500,6375,6500,2413200
2016-12-08,6400,6425,6300,6350,7529400
2016-12-09,6350,6425,6350,6400,2200500
2016-12-13,6375,6500,6350,6475,5309700
2016-12-14,6475,6525,6300,6300,3819500
2016-12-15,6275,6300,6250,6300,2203000
2016-12-16,6325,6325,6100,6100,5032300
2016-12-19,6100,6200,5950,5975,4059500
2016-12-20,5975,5975,5750,5775,3896900
2016-12-21,5825,5875,5700,5700,2391600
2016-12-22,5675,5700,5400,5500,4722000
2016-12-23,5450,5675,5450,5575,2398700
2016-12-27,5600,5800,5600,5725,2887500
2016-12-28,5775,5900,5750,5825,3176700
2016-12-29,5750,6000,5750,5975,1898900
2016-12-30,5900,6025,5900,6000,2560000
2017-01-03,5825,5975,5750,5825,1546200
2017-01-04,5750,5925,5650,5925,7464400
2017-01-05,5900,5950,5750,5850,3127800
2017-01-06,5750,5900,5750,5900,1774100
2017-01-09,5825,5975,5825,5950,1908800
2017-01-10,5975,6250,5950,6250,4526000
2017-01-11,6250,6250,6125,6250,2125700
2017-01-12,6175,6225,6150,6200,2358500
2017-01-13,6250,6250,6050,6125,3963500
2017-01-16,6100,6175,6000,6050,3354200
2017-01-17,6100,6175,6000,6000,3093400
2017-01-18,6100,6100,6000,6050,2050300
2017-01-19,6100,6450,6100,6400,6731800
2017-01-20,6400,6575,6325,6500,4712900
2017-01-23,6500,6875,6500,6750,5306800
2017-01-24,6775,6850,6750,6825,2572200
2017-01-25,6875,6875,6600,6850,5274000
2017-01-26,6800,6825,6675,6825,2633100
2017-01-27,6825,6825,6600,6700,2585000
2017-01-30,6700,6700,6575,6650,2613500
2017-01-31,6675,6725,6625,6675,4108400
2017-02-01,6675,6725,6600,6650,3883700
2017-02-02,6700,6900,6625,6900,4539300
2017-02-03,6900,6975,6900,6925,4539400
2017-02-06,6925,6975,6850,6900,4378100
2017-02-07,6825,6850,6700,6700,5435200
2017-02-08,6650,6775,6650,6650,3539100
2017-02-09,6675,6700,6475,6575,8370500
2017-02-10,6550,6600,6425,6475,5024400
2017-02-13,6550,6675,6500,6650,5397900
2017-02-14,6650,6750,6550,6550,3867600
2017-02-16,6550,6625,6450,6525,5255700
2017-02-17,6500,6500,6400,6425,3632100
2017-02-20,6425,6475,6100,6125,7013000
2017-02-21,6125,6225,6100,6150,4656300
2017-02-22,6175,6350,6125,6350,5105400
2017-02-23,6400,6600,6400,6600,5393500
2017-02-24,6650,6850,6425,6775,4782400
2017-02-27,6700,6725,6425,6425,3687300
2017-02-28,6425,6475,6325,6350,4312800
2017-03-01,6400,6400,6250,6250,7428400
2017-03-02,6250,6350,6175,6250,6116700
2017-03-03,6175,6300,6150,6200,6523100
2017-03-06,6275,6375,6200,6325,5933300
2017-03-07,6325,6375,6150,6175,5508800
2017-03-08,6200,6225,6100,6125,5115400
2017-03-09,6225,6225,6050,6225,5862700
2017-03-10,6200,6250,6100,6125,5716700
2017-03-13,6200,6300,6125,6275,4871500
2017-03-14,6300,6325,6225,6275,8878300
2017-03-15,6275,6325,6250,6300,4834000
2017-03-16,6300,6575,6200,6525,10304400
2017-03-17,6600,6600,6325,6600,8022500
2017-03-20,6425,6700,6425,6700,6367700
2017-03-21,6600,6725,6500,6675,7713800
2017-03-22,6550,6625,6450,6575,8169100
2017-03-23,6475,6725,6475,6600,6976100
2017-03-24,6625,6650,6450,6600,6111000
2017-03-27,6350,6750,6250,6350,7039300
2017-03-29,6425,6475,6300,6400,5940400
2017-03-30,6300,6400,6275,6300,5533400
2017-03-31,6250,6300,6175,6250,5462500
2017-04-03,6250,6375,6250,6275,3981800
2017-04-04,6275,6500,6275,6475,7353900
2017-04-06,6200,6300,6125,6150,7536000
2017-04-07,6225,6350,6200,6350,5660700
2017-04-10,6350,6375,6250,6350,5408700
2017-04-11,6350,6400,6325,6375,6637200
2017-04-12,6400,6400,6300,6400,5506600
2017-04-13,6350,6625,6350,6550,10085000
2017-04-17,6600,6625,6475,6525,5733500
2017-04-18,6525,6600,6450,6550,5889400
2017-04-20,6550,6550,6350,6425,5346300
2017-04-21,6425,6625,6350,6600,5298800
2017-04-25,6600,6625,6500,6600,4184300
2017-04-26,6600,6700,6575,6700,8109500
2017-04-27,6750,6900,6750,6850,8731600
2017-04-28,6850,6850,6750,6775,5009600
2017-05-02,6800,6825,6650,6650,8072700
2017-05-03,6600,6600,6375,6450,7773500
2017-05-04,6425,6425,6250,6300,5995800
2017-05-05,6300,6450,6225,6450,10801500
2017-05-08,6450,6700,6400,6700,9379900
2017-05-09,6700,6700,6500,6575,8786300
2017-05-10,6525,6575,6325,6350,9341300
2017-05-12,6750,6750,6300,6350,9188800
2017-05-15,6300,6400,6275,6300,8962500
2017-05-16,6300,6375,6200,6275,8348800
2017-05-17,6300,6325,6225,6275,8817700
2017-05-18,6225,6425,6225,6325,8561800
2017-05-19,6275,6375,6275,6375,10507800
2017-05-22,6400,6475,6375,6450,9614500
2017-05-23,6500,6500,6325,6350,7758300
2017-05-24,6250,6425,6250,6400,8532500
2017-05-26,6300,6400,6250,6300,7827300
2017-05-29,6275,6300,6200,6200,8037700
2017-05-30,6250,6350,6250,6300,6782100
2017-05-31,6350,6625,6300,6625,13938700
2017-06-02,6500,6750,6475,6700,11914300
2017-06-05,6750,6750,6650,6675,10174400
2017-06-06,6675,6675,6375,6475,11565600
2017-06-07,6500,6500,6275,6300,12616000
2017-06-08,6375,6475,6300,6400,9877400
2017-06-09,6400,6500,6400,6450,7487800
2017-06-12,6450,6500,6400,6400,8612600
2017-06-13,6400,6500,6400,6400,10240900
2017-06-14,6450,6650,6450,6575,7949100
2017-06-15,6575,6600,6375,6475,6202600
2017-06-16,6475,6475,6275,6300,7146100
2017-06-19,6300,6375,6300,6350,10655800
2017-06-20,6350,6525,6350,6500,8270300
2017-06-21,6375,6600,6375,6600,11398100
2017-06-22,6600,6600,6375,6525,11260700
2017-07-03,6600,6675,6400,6575,11585500
2017-07-04,6475,6550,6300,6300,9547500
2017-07-05,6325,6400,6250,6275,7814400
2017-07-06,6275,6350,6275,6300,10537200
2017-07-07,6350,6375,6300,6325,13259200
2017-07-10,6400,6400,6300,6300,11813300
2017-07-11,6300,6350,6275,6300,11844800
2017-07-12,6375,6375,6275,6275,4754600
2017-07-13,6325,6350,6275,6350,5114300
2017-07-14,6375,6375,6250,6300,6270500
2017-07-17,6350,6350,6275,6300,4940300
2017-07-18,6350,6375,6300,6375,7737700
2017-07-19,6450,6450,6300,6325,7077800
2017-07-20,6325,6375,6300,6300,8030300
2017-07-21,6325,6375,6300,6300,5839000
2017-07-24,6325,6450,6325,6450,8038500
2017-07-25,6450,6500,6400,6475,6573800
2017-07-26,6475,6525,6425,6450,8024400
2017-07-27,6550,6700,6475,6625,8937200
2017-07-28,6700,6900,6650,6775,12299600
2017-07-31,6875,6900,6750,6900,7509300
2017-08-01,6900,7000,6875,6950,8448900
2017-08-02,6825,6900,6675,6825,8823100
2017-08-03,6675,6725,6550,6575,8322100
2017-08-04,6550,6650,6550,6550,5988300
2017-08-07,6600,6625,6550,6600,6616200
2017-08-08,6600,6750,6600,6750,4805100
2017-08-09,6675,6750,6575,6575,6837300
2017-08-10,6500,6600,6500,6600,5040400
2017-08-11,6550,6575,6525,6525,5613700
2017-08-14,6650,6750,6600,6650,3245100
2017-08-15,6675,6725,6650,6675,6633700
2017-08-16,6650,6650,6550,6575,6152700
2017-08-18,6575,6825,6575,6750,6698600
2017-08-21,6750,6750,6500,6550,7001600
2017-08-22,6550,6650,6525,6625,6872500
2017-08-23,6625,6625,6525,6575,6508700
2017-08-24,6575,6600,6550,6600,5004100
2017-08-25,6575,6625,6550,6625,5716900
2017-08-28,6675,6775,6625,6725,5233000
2017-08-29,6800,6925,6800,6850,9704500
2017-08-30,6875,6950,6700,6775,7752000
2017-08-31,6775,6800,6675,6775,7788800
2017-09-04,6775,6950,6750,6850,9185100
2017-09-05,6900,7000,6875,6950,5248300
2017-09-06,7000,7100,6950,7100,9465600
2017-09-07,7100,7200,7000,7175,10526300
2017-09-08,7200,7225,7075,7200,6151900
2017-09-11,7250,7275,7025,7200,5099600
2017-09-12,7200,7200,6850,6900,4784500
2017-09-13,6875,6975,6775,6825,7880800
2017-09-14,6825,6900,6725,6850,5771600
2017-09-15,6850,7050,6825,6975,7683800
2017-09-18,6975,7050,6925,6925,5091400
2017-09-19,6950,7025,6925,7000,5600300
2017-09-20,7000,7025,6975,7000,2199400
2017-09-22,7000,7200,7000,7150,11012000
2017-09-25,7275,7275,6975,7075,5142500
2017-09-26,7000,7200,6950,6975,4918000
2017-09-27,7025,7200,7025,7125,2899900
2017-09-28,7100,7175,6900,7000,7719100
2017-09-29,7100,7150,7025,7100,6570800
2017-10-02,7150,7225,7100,7150,5845300
2017-10-03,7250,7250,7150,7200,7371400
2017-10-04,7200,7200,7100,7175,4165000
2017-10-05,7075,7200,6925,7000,5222600
2017-10-06,6975,6975,6875,6900,4549100
2017-10-09,6925,7150,6850,7050,5138600
2017-10-10,7150,7225,7000,7050,6770800
2017-10-11,7100,7250,7050,7250,2839300
2017-10-12,7100,7350,7100,7275,5579700
2017-10-13,7175,7325,7050,7225,4648700
2017-10-16,7250,7250,7025,7050,5147900
2017-10-17,7050,7125,6975,7050,5687500
2017-10-18,7075,7225,6950,7175,5134000
2017-10-19,7250,7375,7175,7350,5533700
2017-10-20,7300,7500,7225,7500,5033700
2017-10-23,7450,7500,7350,7450,4545800
2017-10-24,7425,7675,7425,7675,4207300
2017-10-25,7725,8000,7675,7900,4278900
2017-10-26,7900,8025,7850,7925,7052400
2017-10-27,8025,8025,7500,7600,6067900
2017-10-30,7600,7900,7250,7250,6823000
2017-10-31,7400,7500,7300,7450,4875900
2017-11-01,7400,7525,7225,7275,6499800
2017-11-02,7300,7600,7300,7575,5481500
2017-11-03,7600,7625,7325,7575,4608600
2017-11-06,7500,7650,7500,7650,4202700
2017-11-07,7650,7700,7425,7600,3984500
2017-11-08,7500,7625,7400,7500,4185000
2017-11-09,7425,7525,7300,7325,4532000
2017-11-10,7375,7375,7300,7300,2518600
2017-11-13,7375,7375,7250,7250,3957800
2017-11-14,7250,7375,7175,7175,3184000
2017-11-15,7175,7250,6925,6925,4505700
2017-11-16,6950,7225,6950,7025,5327100
2017-11-17,7075,7100,6900,6925,4171100
2017-11-20,6975,7000,6675,6675,6823000
2017-11-21,6750,6900,6650,6725,4739700
2017-11-22,6700,6775,6600,6625,4434100
2017-11-23,6675,6825,6650,6800,5350700
2017-11-24,6825,6900,6625,6700,5276600
2017-11-27,6700,6700,6575,6600,4721600
2017-11-28,6600,6600,6325,6400,7551800
2017-11-29,6475,6475,6350,6425,4205000
2017-11-30,6425,6475,6325,6350,8309300
2017-12-04,6400,6475,6275,6425,6461200
2017-12-05,6425,6425,6150,6150,4896900
2017-12-06,6150,6175,6075,6100,4766900
2017-12-07,6175,6300,6175,6175,4938900
2017-12-08,6275,6275,6200,6225,4429800
2017-12-11,6225,6325,5975,6075,7305000
2017-12-12,6125,6200,6075,6100,5551000
2017-12-13,6150,6275,6100,6275,4050300
2017-12-14,6300,6350,6200,6350,4483900
2017-12-15,6325,6325,6175,6300,5823900
2017-12-18,6225,6225,6075,6100,4055300
2017-12-19,6100,6125,6025,6050,4959900
2017-12-20,6050,6100,5925,6050,6075700
2017-12-21,6100,6275,6075,6225,5696200
2017-12-22,6300,6375,6200,6350,5374100
2017-12-27,6350,6475,6325,6450,4884700
2017-12-28,6425,6425,6275,6425,4181400
2017-12-29,6450,6450,6350,6350,3515200
2018-01-02,6375,6425,6175,6200,5089600
2018-01-03,6300,6325,6150,6175,6802600
2018-01-04,6200,6250,6200,6200,4366200
2018-01-05,6200,6200,6150,6200,4555800
2018-01-08,6250,6450,6225,6450,8819500
2018-01-09,6450,6575,6275,6300,10128500
2018-01-10,6300,6350,6200,6225,15976200
2018-01-11,6250,6350,6225,6275,8700000
2018-01-12,6275,6350,6250,6275,2970300
2018-01-15,6325,6325,6275,6325,2299600
2018-01-16,6325,6375,6300,6350,3752800
2018-01-17,6350,6450,6350,6425,5370300
2018-01-18,6450,6475,6300,6375,4248200
2018-01-19,6375,6375,6275,6300,1815100
2018-01-22,6300,6350,6200,6200,4688400
2018-01-23,6225,6300,6175,6225,4830900
2018-01-24,6275,6350,6200,6300,4596200
2018-01-25,6200,6325,6200,6275,4831500
2018-01-26,6275,6350,6225,6275,5090800
2018-01-29,6300,6400,6275,6400,4854700
2018-01-30,6400,6400,6225,6275,6551800
2018-01-31,6200,6300,6200,6225,6568500
2018-02-01,6250,6300,6000,6000,10832500
2018-02-02,6050,6100,5800,5825,12219600
2018-02-05,5825,5850,5625,5650,10343300
2018-02-06,5525,5625,5400,5625,9925200
2018-02-07,5650,5750,5550,5550,6308100
2018-02-08,5600,5775,5550,5725,8456700
2018-02-09,5650,5700,5650,5675,5387200
2018-02-12,5775,5900,5725,5900,8124300
2018-02-13,5950,6000,5875,5950,6320200
2018-02-14,5950,6000,5850,5925,5547100
2018-02-15,6000,6150,5925,6075,9202800
2018-02-19,6100,6200,6075,6150,5495500
2018-02-20,6175,6175,5950,5975,8132100
2018-02-21,5950,6025,5900,6000,6120400
2018-02-22,5950,5975,5850,5900,8760000
2018-02-23,5925,6000,5925,5925,7509600
2018-02-26,5925,6100,5900,6025,9167300
2018-02-27,6050,6050,5975,6025,6540100
2018-02-28,6000,6100,5925,6100,12002000
2018-03-01,6100,6150,6025,6150,7447200
2018-03-02,6100,6100,5900,5975,5661700
2018-03-05,6000,6025,5975,6025,3908800
2018-03-06,6050,6050,5950,5950,3134100
2018-03-07,5950,5950,5700,5825,6424900
2018-03-08,5950,5950,5850,5925,5821500
2018-03-09,5950,5975,5750,5775,7341700
2018-03-12,5800,5850,5725,5775,8347000
2018-03-13,5825,5850,5750,5850,7965800
2018-03-14,5850,5850,5700,5750,6989800
2018-03-15,5750,5875,5725,5800,4462500
2018-03-16,5825,5875,5750,5775,7836700
2018-03-19,5850,6100,5800,6100,8299700
2018-03-20,6100,6150,5950,6050,7293100
2018-03-21,6050,6075,5825,5975,10490500
2018-03-22,6000,6125,5950,6100,8670300
2018-03-23,5950,5975,5825,5925,5781900
2018-03-26,5950,5950,5750,5750,4237500
2018-03-27,5850,5850,5750,5750,5799500
2018-03-28,5700,5775,5575,5600,5663500
2018-03-29,5600,5675,5500,5675,7841100
2018-04-02,5675,5700,5600,5625,7491200
2018-04-03,5600,5700,5575,5675,7020100
2018-04-04,5650,5700,5450,5450,9184900
2018-04-05,5500,5550,5475,5525,6687100
2018-04-06,5525,5575,5475,5500,7771100
2018-04-09,5475,5600,5475,5525,8090900
2018-04-10,5525,5700,5500,5625,7144900
2018-04-11,5675,5875,5675,5825,7491000
2018-04-12,5825,5875,5650,5650,6613400
2018-04-13,5675,5700,5600,5600,6346400
2018-04-18,5650,5775,5600,5775,10092000
2018-04-23,5700,5750,5550,5575,8387900
